code,chinese_name,latin_name,plant,part,role,filename,width_px,height_px,format,status,formal_hd_asset,sha256,source_title,source_page,source_width,source_height,author,license,license_url,source_query
BC.039,佛手,Citri Sarcodactylis Fructus,Citrus medica var. sarcodactylis,干燥果实,detail-03,bc039-foshou-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,dc3d6f568691af5a20132a8879d4d1731005d667128c428dfd42ea3df1645c4d,File:Starr-151228-3332-Citrus medica var sarcodactylus-ripe fruit-Hawea Pl Olinda-Maui (26259505686).jpg,https://commons.wikimedia.org/wiki/File:Starr-151228-3332-Citrus_medica_var_sarcodactylus-ripe_fruit-Hawea_Pl_Olinda-Maui_(26259505686).jpg,3456,4608,Forest and Kim Starr,CC BY 3.0 us,https://creativecommons.org/licenses/by/3.0/us/deed.en,Buddha hand citron
BC.039,佛手,Citri Sarcodactylis Fructus,Citrus medica var. sarcodactylis,干燥果实,detail-04,bc039-foshou-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,d98f4c46f2427c097ae05722f41bb6bd0af425ff85df2c5d01b8276674965a76,File:Starr-161031-0002-Citrus medica var sarcodactylus-fruit-Hawea Pl Olinda-Maui (31243024585).jpg,https://commons.wikimedia.org/wiki/File:Starr-161031-0002-Citrus_medica_var_sarcodactylus-fruit-Hawea_Pl_Olinda-Maui_(31243024585).jpg,4608,3456,Forest and Kim Starr,CC BY 3.0 us,https://creativecommons.org/licenses/by/3.0/us/deed.en,Buddha hand citron
BC.039,佛手,Citri Sarcodactylis Fructus,Citrus medica var. sarcodactylis,干燥果实,detail-05,bc039-foshou-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,03eb230407f2ced6a072fd13c177bc9ba445365d9b9ef7d3c16a54e650c49410,File:20260317 Citrus medica var. sarcodactylis.jpg,https://commons.wikimedia.org/wiki/File:20260317_Citrus_medica_var._sarcodactylis.jpg,3078,4617,Flocci Nivis,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Citrus medica sarcodactylis fruit
BC.040,乌梅,Mume Fructus,Prunus mume,干燥近成熟果实,hero,bc040-wumei-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,ec5a6d82056694ac267aa513db100f1bad6a259696592d7d870d2353b5658877,File:Buai khem.jpg,https://commons.wikimedia.org/wiki/File:Buai_khem.jpg,2560,2048,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Prunus mume fruit
BC.040,乌梅,Mume Fructus,Prunus mume,干燥近成熟果实,specimen,bc040-wumei-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,438123e61811e4a3fa50760e4024657e77c756afc6b2fd6fa7e86307e327f00c,File:Pickledmai.jpg,https://commons.wikimedia.org/wiki/File:Pickledmai.jpg,1536,2048,Badagnani,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Prunus mume fruit
BC.040,乌梅,Mume Fructus,Prunus mume,干燥近成熟果实,detail-01,bc040-wumei-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,e5e843b5a24bedf5faa7be3dac965a884e374f73c29bf13ddbb823138eb91eb4,File:Maesil (prunus mume) washed and stemmed.jpg,https://commons.wikimedia.org/wiki/File:Maesil_(prunus_mume)_washed_and_stemmed.jpg,900,650,딸기맘양갱이,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,Japanese apricot fruit
BC.040,乌梅,Mume Fructus,Prunus mume,干燥近成熟果实,detail-02,bc040-wumei-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,314f9973954c48f749bc3dbd6cf82409ab7025fc5e55035d8edf33dd10f4c37f,File:Buai khem.jpg,https://commons.wikimedia.org/wiki/File:Buai_khem.jpg,2560,2048,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Prunus mume fruit
BC.040,乌梅,Mume Fructus,Prunus mume,干燥近成熟果实,detail-03,bc040-wumei-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,19b6e18e91e28cc24793f5342f3975ff1fc53f6a8cafecd5ddf480547d1e0930,File:Pickledmai.jpg,https://commons.wikimedia.org/wiki/File:Pickledmai.jpg,1536,2048,Badagnani,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Prunus mume fruit
BC.040,乌梅,Mume Fructus,Prunus mume,干燥近成熟果实,detail-04,bc040-wumei-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,b0ba92e9d83fe3e670d8e429aa4398dafee4e60ccf9d8c56a5e2e5e219d43b67,File:Maesil (prunus mume) washed and stemmed.jpg,https://commons.wikimedia.org/wiki/File:Maesil_(prunus_mume)_washed_and_stemmed.jpg,900,650,딸기맘양갱이,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,Japanese apricot fruit
BC.040,乌梅,Mume Fructus,Prunus mume,干燥近成熟果实,detail-05,bc040-wumei-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,235ced6e62f0cf32c14d0be866cee30e0914e17c46e9c17d85fdebb77bc8a70d,File:Buai khem.jpg,https://commons.wikimedia.org/wiki/File:Buai_khem.jpg,2560,2048,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Prunus mume fruit
BC.046,车前子,Plantaginis Semen,Plantago asiatica / Plantago depressa,干燥成熟种子,hero,bc046-cheqianzi-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,7a4e4c0e29ade2b580da0eb9140a74ddc376955315880aa3a9670c8fce0f5858,File:Starr-130318-2625-Plantago major-seeds-Kilauea Pt NWR-Kauai (25207733525).jpg,https://commons.wikimedia.org/wiki/File:Starr-130318-2625-Plantago_major-seeds-Kilauea_Pt_NWR-Kauai_(25207733525).jpg,2736,3648,Forest and Kim Starr,CC BY 3.0 us,https://creativecommons.org/licenses/by/3.0/us/deed.en,manual exact title
BC.046,车前子,Plantaginis Semen,Plantago asiatica / Plantago depressa,干燥成熟种子,specimen,bc046-cheqianzi-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,98709ca5dd9dcd6165d6703c843b327a04b95af5d2029ab76d104137570baaba,File:Grote weegbree zaden (Plantago major subsp. major seeds).jpg,https://commons.wikimedia.org/wiki/File:Grote_weegbree_zaden_(Plantago_major_subsp._major_seeds).jpg,920,700,Rasbak,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,manual exact title
BC.046,车前子,Plantaginis Semen,Plantago asiatica / Plantago depressa,干燥成熟种子,detail-01,bc046-cheqianzi-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,16d7b44cd1d98fa1bac757d08386e23a2abe9006bbee3ac184e63c6b93656f08,File:Plantain seeds.jpg,https://commons.wikimedia.org/wiki/File:Plantain_seeds.jpg,3024,4032,Denis Bastianelli,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,manual exact title
BC.046,车前子,Plantaginis Semen,Plantago asiatica / Plantago depressa,干燥成熟种子,detail-02,bc046-cheqianzi-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,5afa038cc0798002f5818ce87dfe365ca9a596e3d4fccc7394af6fc138e9c39c,File:Starr-130318-2625-Plantago major-seeds-Kilauea Pt NWR-Kauai (25207733525).jpg,https://commons.wikimedia.org/wiki/File:Starr-130318-2625-Plantago_major-seeds-Kilauea_Pt_NWR-Kauai_(25207733525).jpg,2736,3648,Forest and Kim Starr,CC BY 3.0 us,https://creativecommons.org/licenses/by/3.0/us/deed.en,manual exact title
BC.046,车前子,Plantaginis Semen,Plantago asiatica / Plantago depressa,干燥成熟种子,detail-03,bc046-cheqianzi-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,094a6a023f787bd19571d7edf5a46be77dde457f8ff9958b83b8346225c8e021,File:Grote weegbree zaden (Plantago major subsp. major seeds).jpg,https://commons.wikimedia.org/wiki/File:Grote_weegbree_zaden_(Plantago_major_subsp._major_seeds).jpg,920,700,Rasbak,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,manual exact title
BC.046,车前子,Plantaginis Semen,Plantago asiatica / Plantago depressa,干燥成熟种子,detail-04,bc046-cheqianzi-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,5ab386dce46ddda6940f07f4d0d578d0d177ef92b481a4169e11682dd37ef6b3,File:Plantain seeds.jpg,https://commons.wikimedia.org/wiki/File:Plantain_seeds.jpg,3024,4032,Denis Bastianelli,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,manual exact title
BC.046,车前子,Plantaginis Semen,Plantago asiatica / Plantago depressa,干燥成熟种子,detail-05,bc046-cheqianzi-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,a00007a016f7d721635d11662bbbba4923b6cde8c716eb03a14c66424bd0cc40,File:Starr-130318-2625-Plantago major-seeds-Kilauea Pt NWR-Kauai (25207733525).jpg,https://commons.wikimedia.org/wiki/File:Starr-130318-2625-Plantago_major-seeds-Kilauea_Pt_NWR-Kauai_(25207733525).jpg,2736,3648,Forest and Kim Starr,CC BY 3.0 us,https://creativecommons.org/licenses/by/3.0/us/deed.en,manual exact title
